experimental frequency under nntm distribution	expected frequency under uniform distribution
0	9.17647043748388e-533
0	2.93737095122557e-534
0	9.12637959371092e-536
0	2.74960908937136e-537
0	8.02461731171167e-539
0	2.26608527434239e-540
0	6.18458284890109e-542
0	1.62919448662024e-543
0	4.13683379935123e-545
0	1.01100505512991e-546
0	2.37428955065122e-548
0	5.34878218119974e-550
0	1.15370742644426e-551
0	2.37770622646387e-553
0	4.67150629500922e-555
0	8.72780916512781e-557
0	1.54631804504454e-558
0	2.58997527429942e-560
0	4.08686874954532e-562
0	6.05180156046569e-564
0	8.37227542580479e-566
0	1.07657958168680e-567
0	1.27913262567816e-569
0	1.39452335028233e-571
0	1.38348063402087e-573
0	1.23649703487522e-575
0	9.83311621577260e-578
0	6.84901894067075e-580
0	4.09308018016601e-582
0	2.04043517359974e-584
0	8.14549871701741e-587
0	2.44121818136546e-589
0	4.88244613739787e-592
